movieId,title,genres
31664,Next bank,Documentary|Crime
31665,Owner mission,Action|Children|Animation
31666,Daughter attack,Romance|Fantasy|Musical
31667,Thing though owner,Romance
31668,Explain these information,Musical
31669,Purpose business training,Mystery|Sci-Fi
31670,Institution yet soldier,Horror|Romance|Thriller
31671,Go,Fantasy|Crime
31672,Poor,Documentary
31673,Marriage see,Musical|Documentary
31674,Rock environmental early,Action
31675,Understand,Western|Crime
31676,Off wife camera,Musical
31677,Maybe grow police perhaps,Sci-Fi
31678,Somebody bar data,Fantasy|Musical
31679,Control bill focus,Crime|Western|Horror
31680,Drive reason,Sci-Fi|Fantasy
31681,Early determine this,Children|Drama
31682,Marriage way,Animation|War|Mystery
31683,Community action,Thriller|Adventure|Action
31684,Thus,Thriller|Drama|Mystery
31685,Ahead network most authority,Adventure|War|Fantasy
31686,Note dog air,Sci-Fi|Documentary|Musical
31687,Reflect window,Children|Thriller
31688,Myself entire,Western|Documentary|Adventure
31689,Use contain,Mystery|Horror
31690,Water research candidate per,Romance|Western|Documentary
31691,In professional,Crime|Sci-Fi
31692,Should,Mystery|Sci-Fi|Crime
31693,In for these after,Sci-Fi
31694,Answer top direction,Crime|Horror|Drama
31695,Success to design,Children
31696,Act even,Drama|Sci-Fi|Romance
31697,Present environment,Horror|Western|Mystery
31698,Good image military couple,Comedy|Animation|Mystery
31699,Foreign,Romance
31700,Country summer meeting,Action|Comedy
31701,Upon reflect,Romance|Comedy|Action
31702,Stop computer,War|Crime|Fantasy
31703,Kitchen teacher kid,Sci-Fi|Children|Thriller
31704,Stuff marriage,Fantasy|Thriller|Comedy
31705,However maintain suffer,Action|Romance|Musical
31706,Discuss assume partner film,Fantasy
31707,However seat,Horror|Fantasy
31708,Would,Drama|Action|Adventure
31709,Lot nature,Romance
31710,Home send,Thriller|Mystery
31711,Quality between,Crime|War|Musical
31712,Future contain,Crime
31713,Let member policy,Drama|Sci-Fi|Fantasy
31714,Reduce region,Comedy|Documentary
31715,Mission form,Western
31716,Agency stay cultural,Animation
31717,Expert Democrat,Thriller|Musical
31718,Bed day top,Horror
31719,Hold century want,War|Romance|Drama
31720,Use take,Children|Fantasy
31721,Wide many discussion,Children|Comedy|Adventure
31722,Buy,Western
31723,Bar these general,Crime
31724,Finally until,Musical|Thriller
31725,Notice half military,War|Comedy|Documentary
31726,Everybody there team movement,War|Fantasy|Horror
31727,White yeah,Sci-Fi|Comedy|Adventure
31728,Subject eye,Horror|Comedy
31729,Outside commercial collection,Sci-Fi
31730,Religious,Animation|Comedy
31731,Describe into hit,Fantasy
31732,Industry bill,Animation|Western|Mystery
31733,Least nearly,Documentary
31734,Ask turn,Western|War
31735,Wide relate form,Documentary|Comedy
31736,Worry action,War
31737,Past black,Comedy
31738,Situation,Sci-Fi|Action|Animation
31739,Suffer air policy,Crime|Mystery|Musical
31740,Relate often young,Drama
31741,Improve help and,Action
31742,Agency off like,Western|Adventure
31743,Whom,Horror
31744,Where,Romance|Horror
31745,Year set,Musical|War|Horror
31746,Fly firm,War|Musical
31747,Lay system,Crime|Adventure|Action
31748,Decision opportunity spend,Fantasy
31749,Use,War|Documentary
31750,Decision good side,Action|Comedy|Mystery
31751,Eye process,Romance
31752,House stop spend,Romance
31753,Change current make,Animation|Action|Sci-Fi
31754,Note short,Western|Thriller
31755,Teacher special,Comedy|Romance
31756,Beyond lot with,Western|Musical|Horror
31757,All fine,Thriller|War
31758,Throw more us,Action|Adventure|Crime
31759,State road last,Crime|Children
31760,Remain ever,Mystery
31761,Number fact,Musical
31762,Notice least learn actually,War|Thriller
31763,War determine suggest,Romance
31764,Maintain nature machine,Horror
31765,Voice realize,Romance|Children|Thriller
31766,Teach PM,Children|Animation
31767,Yeah no call,Thriller|Crime
31768,Full drop growth,Thriller|Action
31769,Hit require,Romance|Animation
31770,Animal young,Action
31771,Listen tell teach,Documentary|Musical
31772,Small success realize allow,War|Comedy|Animation
31773,Result give,Sci-Fi|Horror|Mystery
31774,Cost candidate Congress,Action
31775,Various international piece,Animation|Documentary
31776,Big within run,Drama
31777,Job,Mystery|Documentary|Musical
31778,Newspaper already guy,Romance
31779,Rest best condition,Western|Sci-Fi
31780,Ability same decide,Western
31781,Choose rest analysis,Sci-Fi|Drama
31782,Speech part still,Sci-Fi|Fantasy
31783,Including beyond set,Sci-Fi
31784,Practice the,War|Animation|Adventure
31785,National rate,Animation
31786,Such,Thriller|Horror|Animation
31787,Majority over quality,Sci-Fi|Crime
31788,Me pattern dark,Animation
31789,Onto international matter record,Drama
31790,A chance total,Thriller|Comedy
31791,Health us,Mystery|War|Western
31792,Hour change both,Mystery|Drama
31793,Development contain month,Crime|Adventure|Thriller
31794,Student present police,Comedy|Animation
31795,Low central common,Horror
31796,Machine audience senior,Musical|Animation|Western
31797,American table,Horror|Musical|Thriller
31798,Seek support record,Horror|Thriller
31799,Me situation,Western|War
31800,Full dark,Adventure
31801,Second service think,Musical|Mystery|Horror
31802,Still hear risk,Crime
31803,Report,War|Drama
31804,Remain hour,Action|Mystery
31805,Inside structure,Musical
31806,Clear generation,Adventure|Western|Mystery
31807,Trip can,Adventure|Musical|Sci-Fi
31808,Foreign improve author arm,Documentary|Western
31809,Artist interview trip,Western|Animation|Children
31810,Rise,Horror|Thriller
31811,Just responsibility,Action|War
31812,East,Animation
31813,Local style water,War|Fantasy|Animation
31814,Whom military,Children
31815,Including she,War|Musical|Fantasy
31816,Level yes environmental,Action
31817,Would I,Comedy|Mystery
31818,Grow risk,Fantasy|Adventure
31819,Direction beautiful,Fantasy
31820,Poor blue perhaps,Action|Documentary
31821,Charge,War|Adventure
31822,Space our media,Western
31823,Support character almost,Western
31824,Adult attorney,War
31825,Probably for they,Thriller
31826,Education prove consumer,Children|Adventure|Horror
31827,Style weight,Romance|Mystery
31828,Great culture page,Crime|Musical|Romance
31829,Goal pull,Horror|Comedy
31830,Later carry according,Comedy
31831,Three,Fantasy
31832,Old lay,War|Animation
31833,Effect nearly,Adventure|Action|Thriller
31834,Cause,Romance|Mystery|Comedy
31835,Space lose,Adventure
31836,Sister far,Musical|Documentary
31837,Reason still throughout,Animation|Thriller
31838,Prevent discussion event,Sci-Fi
31839,Call main,Sci-Fi|Children
31840,Glass around,Fantasy
31841,World mouth around,Horror|War|Crime
31842,Picture continue,Sci-Fi
31843,Movement perform maybe,Action
31844,Education however,Animation|Sci-Fi|Horror
31845,Firm evidence,Musical|Thriller
31846,Cell owner can,Children|War
31847,Fear from land,Drama
31848,Alone hour,Western|Horror|Documentary
31849,Radio doctor available,Horror|Action|Sci-Fi
31850,It note,Fantasy|Comedy
31851,Outside seat know,Sci-Fi
31852,Business meeting town,Horror|Action|Documentary
31853,Production form,Children
31854,Evidence fine,Drama|Adventure|Action
31855,Hot unit,Musical
31856,Bad offer local,Western|Sci-Fi
31857,Physical society,Romance|Documentary|Animation
31858,Ten enjoy,Horror|Animation
31859,Local without,Musical|Sci-Fi
31860,Left job,Comedy
31861,During make increase have,Mystery
31862,Opportunity seat idea,Adventure|Western
31863,Throughout response during,Mystery|Comedy|Drama
31864,Need according,Adventure|Fantasy
31865,Project dream,Children|Romance|Crime
31866,Than security Republican would,Mystery|Animation
31867,Member particularly reveal,Western
31868,Officer try goal,Crime|Western
31869,Real sometimes,Action|Horror
31870,Born seven approach place,Musical
31871,Pick,Animation|Crime
31872,Performance another,Thriller
31873,Accept name,Drama|Western
31874,Similar floor,Romance|Children|Musical
31875,Provide area morning,Drama
31876,Eye allow traditional,Western
31877,Professional movie range,Adventure|Action|Fantasy
31878,Mrs,Comedy|Sci-Fi|Fantasy
31879,Believe yourself enter,Western
31880,Method watch pattern room,Adventure
31881,Very need a,Western
31882,Mission lead those prepare,Horror|War|Fantasy
31883,Boy quality,Western
31884,Begin live,Musical
31885,Machine,Musical|Crime|Sci-Fi
31886,Single single pay,War
31887,Market build firm,Horror
31888,Physical rather serve,Comedy|War
31889,Than go near,Horror|Drama|Children
31890,Subject cost teach,Horror|Action
31891,Manage situation together,Comedy
31892,Score my,War|Fantasy
31893,One see sign,Horror
31894,That tell quality,Western
31895,Boy outside design,Drama|Fantasy
31896,Become policy raise,Sci-Fi
31897,Assume continue,Western
31898,Avoid miss chair,Action
31899,Scene report,Fantasy|War
31900,Under nor,Fantasy|Comedy
31901,Check,Fantasy|Comedy
31902,Size base,Thriller|Mystery
31903,Determine threat again,Documentary|Drama|Children
31904,Contain whatever,Western
31905,Rather pull oil current,Musical|Western|Crime
31906,Rule phone husband,Mystery|Documentary|Comedy
31907,Fear to instead yourself,Thriller|Romance|Fantasy
31908,Fund approach us,Children
31909,Change skin show,Musical|Adventure|Romance
31910,Show note get,Action|Comedy
31911,Deal bank,Thriller
31912,Between indicate very,Horror|Musical|Sci-Fi
31913,Under evening,Musical|Documentary
31914,Plan guess answer,Comedy
31915,Company police,Drama|Adventure|Documentary
31916,Mind source arm,Romance|Drama|Documentary
31917,Investment know start,Horror|Adventure
31918,Option difference day,Drama|Sci-Fi
31919,President purpose report,Comedy|Action
31920,Arm democratic language,Animation|Comedy
31921,Child deal project,Mystery|Sci-Fi
31922,Magazine,Action|Crime
31923,As position,Mystery|Musical|Horror
31924,Watch production glass,Drama
31925,Kid party miss store,Action|War
31926,Degree strong security,Documentary
31927,Share energy,Musical|Crime
31928,Before option,Action
31929,Many quite way,Fantasy|Crime
31930,Walk customer theory,War|Western
31931,Firm,War|Action|Children
31932,Citizen clear,Western
31933,Nature perform article south,Adventure|Musical
31934,Part imagine wind,Action
31935,By wide,Crime|Adventure
31936,Always boy,Children|Animation|Western
31937,Why teach draw,Romance|Comedy|Adventure
31938,Available democratic,Mystery|Documentary
31939,Accept hold face,Musical
31940,Reality wrong,War
31941,Size week,Romance
31942,Teach me,War|Sci-Fi|Comedy
31943,Ball special rise,Children
31944,Method arm,Drama|War|Musical
31945,What century,Romance|Drama
31946,Indicate direction fire happy,Thriller
31947,Truth sell,Drama
31948,Year by,Adventure
31949,Western term state,Western|Drama|Adventure
31950,Exactly,Comedy|Animation|Children
31951,Discussion policy practice,Musical|War
31952,Heavy happy,War
31953,Shoulder account with,Documentary
31954,His pressure more,Fantasy
31955,Term mouth,Horror|Children
31956,Reach beautiful region camera,Horror|Drama|Musical
31957,Hair far who,Fantasy|Drama|Romance
31958,See do,Romance|Crime
31959,Smile statement,Drama|Horror
31960,Son so wait laugh,Mystery|War
31961,Them give,Romance|Horror
31962,Notice may firm,Comedy|Romance
31963,Try fast,Fantasy
31964,Off,Comedy
31965,During,Adventure
31966,Window low spring,Sci-Fi|Musical
31967,Former,Thriller
31968,Front goal,Drama|Fantasy|Documentary
31969,Somebody pull,War|Mystery
31970,Stop direction maybe,Documentary
31971,Center story,War
31972,Loss,Documentary
31973,Us for could,Animation|Western
31974,Together store,Comedy|War
31975,Theory common,Musical
31976,Before debate series,Mystery
31977,Focus every wrong,Mystery
31978,Toward increase yet,Crime
31979,Instead fall,Drama|Romance|Documentary
31980,Pm before,Fantasy
31981,Girl citizen,Drama|Comedy
31982,Hold expect safe,Comedy|Romance
31983,Campaign hotel,Musical|Romance|Thriller
31984,Nor will,Western|Thriller|Fantasy
31985,Fast follow,Fantasy|War|Adventure
31986,Our best series,Romance
31987,Use pass career,Western
31988,Part Mrs,Horror|Thriller
31989,Effort,Children
31990,Middle staff hundred,Children|Fantasy
31991,Officer wrong fall seek,Animation|Fantasy|Romance
31992,Quite send tough join,Mystery|Crime|Romance
31993,Learn coach,Fantasy
31994,Attorney for million,Documentary
31995,Focus boy,Fantasy
31996,Discuss seek both,Children
31997,Somebody dog,Western
31998,Arrive build low,Thriller|Western|Musical
31999,Security reveal out one,Comedy|Fantasy
32000,Hour film partner role,Drama
32001,Growth sign challenge,Sci-Fi|Romance
32002,Project,Crime|Documentary|Sci-Fi
32003,Green indeed among,Action|Documentary
32004,Treat professor nice even,Comedy|Children|Sci-Fi
32005,Third challenge,Documentary|Romance|Comedy
32006,Begin four part,Romance|War|Western
32007,Glass generation single walk,Horror|Western|Comedy
32008,Bill bank,Horror
32009,Itself food,Musical|Adventure
32010,And traditional walk,Western|Musical
32011,Coach yes,Fantasy|Crime|Sci-Fi
32012,Cost,War|Musical|Sci-Fi
32013,Billion animal,Animation|Thriller
32014,Plant little,Musical|War|Crime
32015,Already activity,Horror|Mystery|Documentary
32016,Policy prepare beautiful,Comedy|Crime
32017,Operation choice,Children
32018,Visit every both,Horror|Adventure|Thriller
32019,Actually wrong,Action|Documentary|Mystery
32020,Building might policy,Romance|Comedy
32021,Wife today,Sci-Fi|War
32022,Social factor once,Fantasy|Sci-Fi|Drama
32023,Item able artist,Romance|Animation|Thriller
32024,Sometimes sit,Horror|Action
32025,Wait sometimes way,Children|Comedy|Musical
32026,Catch our safe,Romance|Crime
32027,Sea politics other,Romance
32028,Foot or which sport,Fantasy|Musical|Comedy
32029,Teach trade artist price,Children
32030,Sea realize over,Fantasy|Sci-Fi
32031,Tell if out,Animation
32032,Owner away building,Comedy
32033,Paper,War
32034,Task ago meeting lot,Drama|Musical|Mystery
32035,Play,Horror|Action
32036,Billion fly listen,Thriller|Musical
32037,Race answer international,Mystery|Horror|Western
32038,According,Adventure|Action
32039,Exist keep,Sci-Fi|Animation
32040,Strategy their,Animation|Horror
32041,Key those ground,Thriller|Mystery
32042,Assume machine,Fantasy|Animation
32043,Mother become,Fantasy
32044,Give speech near serve,Mystery
32045,Option lawyer college,Mystery|Comedy
32046,Different ask,Musical|Romance
32047,Thing,Action|Musical|Documentary
32048,Work instead social,Action|War
32049,Research suddenly,Musical
32050,Success add blood,Musical|Sci-Fi
32051,Treat federal item,Horror|Comedy
32052,Debate already,Documentary|Fantasy
32053,Finish certain long,Crime|Adventure
32054,Once resource security,Western
32055,Off pattern third,Sci-Fi|War|Fantasy
32056,Pull chair relate,Western
32057,Every very,Fantasy|Crime|Children
32058,Camera market all,Animation|Horror|Thriller
32059,Suddenly never serious,Romance|Drama|Adventure
32060,Even edge,Musical|Mystery|Thriller
32061,Reduce cause,Western|Mystery
32062,Hair court,Musical
32063,Represent teacher,Western|Musical|Mystery
